osmid_x,x,y,name,weighted_dist,oneway,highway
6194899,51542169,51542171,Southwest Itani Drive,0.1927930212259265,,residential
6194899,51542171,558645695,Southwest Itani Drive,1.0974255090345588,,residential
6196622,558645720,558645695,Southwest Center Street,0.4558130393708553,,residential
6195025,51542171,5587180121,Southwest Finch Way,0.7633548732202698,,residential
6195024,8026997304,51543806,Northwest Janet Street,0.13293849865907698,,residential
456919345,8026997303,51543806,Northwest Hall Drive,0.24841280257785975,,tertiary
6195025,5587180121,2012322234,Southwest Finch Way,0.7970684570863873,,residential
6195025,2012322234,1998352505,Southwest Finch Way,1.0256902165628312,,residential
190585973,2012322234,2012322238,Southwest Blue Heron Court,0.5163787662971143,,residential
6195025,1998352505,1998352506,Southwest Finch Way,0.2943866422131971,,residential
6195025,1998352506,3072542719,Southwest Finch Way,0.296735967461284,,residential
6195025,3072542719,3072542661,Southwest Finch Way,0.27438245709011927,,residential
6195025,3072542661,1998352507,Southwest Finch Way,0.2704157709159192,,residential
6195025,1998352507,1998352509,Southwest Finch Way,0.26157751792321554,,residential
6195025,1998352509,1998352511,Southwest Finch Way,0.2690612973967661,,residential
6195025,1998352511,1998352512,Southwest Finch Way,0.27303591948145367,,residential
6195025,1998352512,1998352513,Southwest Finch Way,0.9641221296256454,,residential
6196622,558645715,1998352513,Southwest Center Street,0.3054701625480991,,residential
1063403206,9768156946,9768156947,,0.11193429527659152,,service
6195994,2673994591,51543902,Brayton Road,3.8703039979026412,,residential
6195044,51521405,51544380,Southwest Campus View Drive,2.0084848523994223,,residential
6195056,3051947170,51484949,State Route 270,8.448089245737728,,primary
6195056,51484949,51484919,State Route 270,13.467997587627535,,primary
6195056,51484919,51544432,State Route 270,2.5570120060731636,,primary
894761889,51484919,10881571759,,0.20577354569267972,,service
6195056,51544432,3051947941,State Route 270,2.2742058123245736,,primary
6195056,3051947941,443535193,State Route 270,1.9664497670132364,,primary
6195056,443535193,443535194,State Route 270,2.100562590137565,,primary
6195056,443535194,51484882,State Route 270,1.9121038804115387,,primary
6195056,443535195,51544435,State Route 270,1.347881755948996,,primary
6195056,51544435,51495349,State Route 270,23.454993725769132,,primary
6195056,51495349,51511766,State Route 270,6.237514747354988,,primary
6195056,51511766,51511768,State Route 270,0.2765788782681554,,primary
237468720,2453596482,51511768,,0.5729327448537467,,service
6195056,51511768,7793390605,State Route 270,6.098600765725446,,primary
6195056,7793390605,443535196,State Route 270,5.025801483527018,,primary
834894950,7793390605,7793390606,,0.564728955497031,,service
6195056,443535196,443535197,State Route 270,2.520016174313907,,primary
6195056,443535197,51544445,State Route 270,2.330070577440957,,primary
6195056,51544445,2453596467,State Route 270,2.3547902658035045,,primary
6195056,2453596467,51544447,State Route 270,1.9584029388618616,,primary
6195056,51544447,2453596416,State Route 270,2.1249459815450535,,primary
6195056,2453596416,443535198,State Route 270,2.1268299011609026,,primary
6195056,443535198,2453596492,State Route 270,2.114601583045349,,primary
6195056,2453596492,51544449,State Route 270,1.8375831401143627,,primary
6195056,51544449,2453596490,State Route 270,2.8022385093554054,,primary
6195056,2453596490,51544451,State Route 270,2.912324259297071,,primary
6195056,51544451,51492066,State Route 270,6.490222793662124,,primary
237468717,51492064,51492066,,0.4472934769620357,,service
6195056,51492066,51544455,State Route 270,4.735870414259347,,primary
6195056,51544455,443535199,State Route 270,2.6334902182152407,,primary
6195056,443535199,2453596464,State Route 270,1.9261969023416854,,primary
6195056,2453596464,51544458,State Route 270,2.2551286386607514,,primary
6195056,51544458,2453596442,State Route 270,2.3649147688836956,,primary
6195056,2453596442,443535200,State Route 270,2.0381027154405746,,primary
6195056,443535200,2453596493,State Route 270,1.8982946306244666,,primary
6195056,2453596493,51544461,State Route 270,2.0149069238882396,,primary
6195056,51544461,51544463,State Route 270,30.49041842592793,,primary
6195056,51544463,51544464,State Route 270,3.4463502199256673,,primary
6195056,51544464,51544467,State Route 270,3.0319839032163007,,primary
6195056,51544467,443535201,State Route 270,3.2510548886104482,,primary
6195056,443535201,51544469,State Route 270,3.6643327458371493,,primary
237469155,2453601808,51544469,Sunshine Road,0.2898905712380736,,residential
6195056,51544469,51544471,State Route 270,7.1051705095201845,,primary
6195056,51544471,2453601842,State Route 270,2.624963521756901,,primary
6195056,2453601842,443535202,State Route 270,2.194490372044049,,primary
6195056,443535202,2453601834,State Route 270,2.2784801566656396,,primary
6195056,2453601834,51544474,State Route 270,2.051287870170975,,primary
6195056,51544474,443535203,State Route 270,14.304262939403163,,primary
6195056,443535203,51544476,State Route 270,2.2223135768531517,,primary
6195056,51544476,51544479,State Route 270,2.470056476900775,,primary
6195056,51544479,443535204,State Route 270,2.7751468323336637,,primary
6195056,443535204,2453601837,State Route 270,2.209165308956731,,primary
6195056,2453601837,443535205,State Route 270,1.7925388979581331,,primary
6195056,443535205,51544481,State Route 270,14.173183011839889,,primary
6195056,51544481,2453601826,State Route 270,1.7086846125498707,,primary
6195056,2453601826,51544483,State Route 270,1.289084155397206,,primary
6195056,51544483,2453601819,State Route 270,1.347260754028088,,primary
6195056,2453601819,51544486,State Route 270,1.4239652402663947,,primary
6195056,51544486,2453601857,State Route 270,1.2648196053261078,,primary
6195056,2453601857,443535206,State Route 270,1.4238087969536612,,primary
6195056,443535206,51544488,State Route 270,2.324467941196055,,primary
6195056,51544488,51544491,State Route 270,13.341102793435834,,primary
6195056,51544491,6150882748,State Route 270,7.198805892482161,,primary
6195057,51544520,5465160874,Northeast Gray Lane,0.892629475574842,,residential
567908842,5465160873,5465160874,,0.44043328278087934,,service
6195057,5465160874,8317140340,Northeast Gray Lane,0.5343295261537611,,residential
6195057,10684562429,5470123727,Northeast Gray Lane,0.5166708939829902,,residential
6195057,5470123727,51544524,Northeast Gray Lane,0.30008541475029205,,residential
568594722,5470123727,5470123728,,0.2513072098044407,,service
6195727,51544721,51524266,Northwest Turner Drive,1.709841001867118,,residential
456919346,8026997295,51524266,Northwest Larry Street,1.4633464625867303,,tertiary
6195080,51544717,3075898885,Northwest Yates Street,0.16028328828000094,,residential
6195080,3075898885,1915396813,Northwest Yates Street,0.1301474921855936,,residential
6195080,1915396813,51524269,Northwest Yates Street,0.24006315412381224,,residential
456919346,8026997293,51524269,Northwest Larry Street,2.1722811462516463,,tertiary
456919346,51524269,51524271,Northwest Larry Street,2.1393549195597457,,tertiary
6196415,51563935,51524271,Northwest Friel Street,1.0577390326640126,,residential
6195080,51544724,51544726,Northwest Yates Street,1.050275541916855,,residential
6197328,581337024,51544726,Northwest Robert Street,0.4101882038936637,,residential
6196563,51544724,51563935,Northwest North Street,1.4348331796260103,,residential
6196415,51563932,51563935,Northwest Friel Street,1.0584990288247176,,residential
6197328,51544726,51563932,Northwest Robert Street,1.4548308831256265,,residential
6196415,51563931,51563932,Northwest Friel Street,1.0590265186087533,,residential
6196753,51544729,51563931,Northwest Thomas Street,1.4482482566787511,,residential
6195085,5465592443,51544751,Northeast Orchard Drive,1.2137389162079792,,tertiary
6195085,51544751,5388694464,Northeast Orchard Drive,0.5873436331024905,,tertiary
6195085,5388694464,51544753,Northeast Orchard Drive,0.6228139420453429,,tertiary
558701879,5388694464,8522637245,,0.04214915536323445,,service
6195085,51544753,51544754,Northeast Orchard Drive,0.8969126840463123,,tertiary
6195193,51544753,5474395180,Northeast Juniper Street,0.3394427044820312,,residential
6195085,51544754,2501925767,Northeast Orchard Drive,0.3102858308802661,,tertiary
6195085,2501925767,51544756,Northeast Orchard Drive,0.31455424696683676,,tertiary
569148464,2501925767,5519437442,,0.08586113423975224,,service
6195085,51544756,5465592418,Northeast Orchard Drive,1.1346877442692684,,tertiary
6195085,5465592418,5474395153,Northeast Orchard Drive,0.5876306623209235,,tertiary
6195085,51537403,5391432266,Northeast Orchard Drive,0.28775389087242337,,tertiary
6195085,5391432266,11221068891,Northeast Orchard Drive,0.173258452626248,,tertiary
6195085,11221068891,51544757,Northeast Orchard Drive,0.18194307848295896,,tertiary
6195085,51544757,51539005,Northeast Orchard Drive,1.3145427314703233,,tertiary
456901427,3683285383,51539005,Northeast Valley Road,0.1221759848494714,,tertiary
6195087,51546348,5388642933,Northeast Gaines Road,0.13342462814600617,,residential
6195087,5388642933,5471746184,Northeast Gaines Road,0.4326104076789036,,residential
6195087,51532120,5391187315,Northeast Gaines Road,1.1318816097794995,,residential
568788386,51532120,5471746186,Northeast Lower Drive,0.1318673779668542,,residential
6195087,5391187315,51532131,Northeast Gaines Road,0.16737938586489348,,residential
568788386,5388694462,51532131,Northeast Lower Drive,0.37273514219531345,,residential
558930008,5391187315,5474494338,,0.05347101360086503,,service
6195087,51532131,5388694458,Northeast Gaines Road,0.7959142513601276,,residential
6195087,5388694458,5150636849,Northeast Gaines Road,0.5153085651459884,,residential
558701877,5388694458,5469624282,,0.06124386805667993,,service
6195087,5150636849,5474494328,Northeast Gaines Road,0.050331577467023866,,residential
6195087,5474494328,51544764,Northeast Gaines Road,0.05474028892328339,,residential
6195087,51544764,51544745,Northeast Gaines Road,0.21952676088439788,,residential
456916049,5150636846,51544745,Northeast Orchard Drive,0.14622722675521257,,tertiary
6195115,51545309,5465524474,Northeast A Street,0.7042264176993974,,residential
567956430,5465524473,5465524474,,0.29523502148225594,,service
6196520,51545309,51547559,Northeast California Street,1.013384395914103,yes,residential
261923406,11220883227,51547559,Northeast Monroe Street,0.12051792989629743,,residential
6195115,5465524474,51545310,Northeast A Street,1.0105985564111946,,residential
317886816,5465524468,51545310,Northeast Colorado Street,0.5051132641710163,,tertiary
6195116,4892546111,8303914772,East Spring Street,0.0841769077716286,,residential
6195451,4892546111,8303914770,Northeast Lentil Lane,0.09728084072997432,,residential
6195116,8303914772,51545315,East Spring Street,0.6366890266436653,,residential
6195116,51545315,5417629055,East Spring Street,0.433710598705036,,residential
6195116,5417629055,2505411792,East Spring Street,0.15694647526648592,,residential
561913124,5417629055,5417629056,,0.2140002556876775,,service
561913125,5417629082,5417629056,,0.2252671320438239,,service
6195116,2505411792,9315635567,East Spring Street,0.08166090497880724,,residential
6195116,9315635567,2675541074,East Spring Street,0.16112500161031854,,residential
6195116,2675541074,51533145,East Spring Street,0.3688762261066053,,residential
228550573,51542422,51533145,East College Avenue,0.4877083508636865,,residential
261923401,2675541112,51533145,,0.07307590393405568,,service
261923401,2675541074,2675541049,,0.07703139036661694,,service
6195120,5740724201,5474427950,Northeast Stadium Way,2.0963706832861986,,secondary
6195120,5474427950,5474427956,Northeast Stadium Way,0.03995268069357925,,secondary
6195120,5474427956,5384778011,Northeast Stadium Way,0.31578020925194183,,secondary
6195120,5384778011,5391543783,Northeast Stadium Way,1.6877763942001096,,secondary
558959827,5384778011,5837931510,,0.1227401982479954,,service
6195120,5391543783,5384903586,Northeast Stadium Way,0.5830647438886875,,secondary
6195831,5474394876,5384903586,Northeast Lake Street,0.13133127169793862,,residential
558959828,5391543783,5837931507,,0.1282593191223866,,service
6195120,5384903586,51513045,Northeast Stadium Way,1.2811048974201058,,secondary
6195831,5384903586,5837931504,Northeast Lake Street,0.1256191592882011,,residential
6195120,51513045,3073976588,Northeast Stadium Way,0.5709046873002478,,secondary
6195530,51513045,51549935,Northeast Myrtle Street,1.651098562291575,,residential
6197391,5474394914,51549935,Northeast McGee Street,0.7239987685394933,,residential
558682744,51513045,5837931505,,0.13610028883901965,,service
6195120,3073976588,51545357,Northeast Stadium Way,0.6642946031739293,,secondary
6196742,5740722170,51545357,Northeast Lybecker Road,0.11585011514943948,,residential
6196906,5740722169,51545357,Northeast Harvey Road,0.1299205474549068,,residential
6195120,51545357,5740722171,Northeast Stadium Way,0.1016390688749375,,secondary
6195120,5740722171,473388017,Northeast Stadium Way,0.163996045769935,,secondary
6195120,473388016,5474397551,Northeast Stadium Way,1.3141645518589895,,secondary
6195120,5474397549,3076795516,Northeast Stadium Way,0.8925289495987918,,secondary
6195120,3076795516,51545360,Northeast Stadium Way,0.29245156470646133,,secondary
6195120,51545360,51532118,Northeast Stadium Way,0.5222062293334362,,secondary
6195120,3076797010,11209304307,Northeast Stadium Way,0.3110214351084881,,secondary
6195120,11209304307,51545363,Northeast Stadium Way,0.32723839294309104,,secondary
6195120,51545363,5465592447,Northeast Stadium Way,0.36997468532733363,,secondary
6195120,51512676,3073980843,Northeast Stadium Way,0.3093759127012082,,secondary
6195120,3073980843,5734000411,Northeast Stadium Way,0.06519417114111059,,secondary
6195120,5734000411,51544743,Northeast Stadium Way,0.2730405160237187,,secondary
440053716,5734000414,51544743,Northeast Cougar Way,0.18279150120809684,no,tertiary
6195121,51540313,3072068884,Northeast Stadium Way,0.35064644913552045,yes,secondary
456916047,51540313,5471874953,East Main Street,1.0101003239399804,,primary
6195121,3072068884,11210805482,Northeast Stadium Way,0.12475699049500347,yes,secondary
6195121,11210805482,473388702,Northeast Stadium Way,0.10145837191147557,yes,secondary
6195121,473388702,11210805483,Northeast Stadium Way,0.13346083766507236,yes,secondary
6195121,11210805483,51545331,Northeast Stadium Way,0.4136278710300563,yes,secondary
456901400,51487743,51545331,Southeast Stadium Way,0.14628906820833285,,secondary
6195193,5474395180,51546322,Northeast Juniper Street,0.06677816702101937,,residential
6195193,51546322,5474395179,Northeast Juniper Street,0.1069377220658392,,residential
6195193,5474395179,51546323,Northeast Juniper Street,0.10748262985324358,,residential
6195193,51546323,5474395178,Northeast Juniper Street,0.3343614105672098,,residential
6195193,5474395178,51546325,Northeast Juniper Street,0.07751174126490976,,residential
6195193,51546325,5474395177,Northeast Juniper Street,0.08716873022547686,,residential
6195193,5474395177,51546326,Northeast Juniper Street,0.0920274645114415,,residential
6195193,51546326,2923619120,Northeast Juniper Street,0.08304245466940341,,residential
6195193,2923619120,5469624309,Northeast Juniper Street,0.12985118675803822,,residential
6195193,5469624309,51546327,Northeast Juniper Street,0.10044494167943667,,residential
6195193,51546327,5469624310,Northeast Juniper Street,0.42042975720952913,,residential
6195193,5469624310,5469624311,Northeast Juniper Street,0.1751203300811548,,residential
6195193,5469624311,11221068884,Northeast Juniper Street,0.10776197445784884,,residential
6195193,11221068884,51546328,Northeast Juniper Street,0.14164513835476836,,residential
6195193,51546328,51546329,Northeast Juniper Street,0.09882167827209354,,residential
6195193,51546329,5837931512,Northeast Juniper Street,0.3743237433632898,,residential
6196266,51546329,11221068883,Northeast Landis Place,0.13574038583209957,,residential
6195193,5837931512,51539290,Northeast Juniper Street,0.06765931496843564,,residential
6196269,11221068882,51539290,Northeast Upper Drive,0.09182547292798189,,residential
6195195,473388707,5734000419,College Mall,0.06158497725977799,no,residential
440055125,473388707,5403045087,Southeast Stadium Way,0.7985337898798615,yes,secondary
6195195,5734000419,473388709,College Mall,0.02842874674887344,no,residential
631472665,5734000397,473388709,Troy Mall,0.11490654360216063,yes,service
6195195,473388709,2372222629,College Mall,0.0433448013902233,no,residential
6195195,2372222629,11206198345,College Mall,0.051722010210851904,no,residential
6195195,11206198345,2372222631,College Mall,0.042838827832394843,no,residential
6195195,2372222631,51506294,College Mall,2.9335372049605146,no,residential
6195195,51506294,5415424747,College Mall,0.1604101841700028,no,residential
6195195,5415424747,51506293,College Mall,0.13663074247498855,no,residential
6195195,51506293,2515701099,College Mall,0.0596519383245974,no,residential
6195195,2515701099,8953106345,College Mall,0.19140354172489119,no,residential
6195228,51546568,51546570,Southeast Shoemaker Place,0.5060210338521026,,residential
6197015,51546568,3070641084,Southeast Harvest Drive,0.1424899613093539,,residential
6195228,51546570,9636324800,Southeast Shoemaker Place,0.07340855231489209,,residential
1048022257,9636324801,9636324800,,0.16245623582511648,,service
6195228,9636324800,51546571,Southeast Shoemaker Place,0.13706588939845774,,residential
6195228,51546571,51546573,Southeast Shoemaker Place,0.17816230395482596,,residential
6195228,51546573,51546575,Southeast Shoemaker Place,0.2109996947721745,,residential
6195228,51546575,51546579,Southeast Shoemaker Place,0.7114614116059549,,residential
6195240,51546654,5391542450,Southeast Forest Way,0.12436171124569939,,residential
6195240,5391542450,8526075817,Southeast Forest Way,0.08720831849556113,,residential
6195240,8526075817,8526075816,Southeast Forest Way,0.08042573089003627,,residential
6195240,8526075816,5465551165,Southeast Forest Way,0.7425756387014038,,residential
567959438,6865758603,5465551165,,0.3949230346141349,,service
6195240,5465551165,10117906431,Southeast Forest Way,0.5337855549570786,,residential
6195245,51489407,51546656,Southeast Forest Way,0.7103947493738805,,residential
6195245,51546656,51496239,Southeast Forest Way,0.3870743682887693,,residential
6195245,3072068835,3072068841,Southeast Forest Way,0.1984755104945049,,residential
6195245,3072068841,3072068834,Southeast Forest Way,0.18804015423938283,,residential
6195245,3072068834,51526528,Southeast Forest Way,0.26642832506414704,,residential
6195245,5471874281,3072068873,Southeast Forest Way,0.12352423182281141,,residential
6195245,3072068873,5471874310,Southeast Forest Way,0.1670401478822729,,residential
6195245,5471874310,5471874311,Southeast Forest Way,0.1132872345852446,,residential
6195245,5471874311,5471874309,Southeast Forest Way,0.10755285259746028,,residential
6195245,5471874309,51546661,Southeast Forest Way,0.10924381709049245,,residential
6195245,51546661,3072068023,Southeast Forest Way,0.11622345527980359,,residential
6195245,3072068023,3072068870,Southeast Forest Way,0.1456808999131926,,residential
6195245,3072068870,3072068840,Southeast Forest Way,0.10891020946408232,,residential
6195245,3072068840,5471874308,Southeast Forest Way,0.10458160541086958,,residential
6195245,5471874308,51546663,Southeast Forest Way,0.09262907265023197,,residential
6195245,51546663,5471874307,Southeast Forest Way,0.07789466523033958,,residential
6195245,5471874307,51546665,Southeast Forest Way,0.09996468097689915,,residential
6195245,51546665,51546667,Southeast Forest Way,0.1038869733862457,,residential
6195245,51546667,5391385523,Southeast Forest Way,0.5389299747030297,,residential
6195245,51507419,3072068844,Southeast Forest Way,0.26601723877874384,,residential
6195245,3072068844,51546670,Southeast Forest Way,0.0993288750319842,,residential
6195245,51546670,3072068854,Southeast Forest Way,0.1108029748342844,,residential
6195245,3072068854,8530300276,Southeast Forest Way,0.06214474586197603,,residential
302921597,3072068854,6865758624,Southeast Appaloosa Court,0.056208481090105816,,service
6195245,51533910,8943118247,Southeast Forest Way,0.03897518434290887,,residential
6195245,8943118247,51546672,Southeast Forest Way,0.08016148086500827,,residential
6195245,51546672,5391385494,Southeast Forest Way,0.33181529583202773,,residential
6195245,5391385494,51546673,Southeast Forest Way,0.37138635076009363,,residential
558943234,5391385494,5391385495,,0.1831527829118905,,service
6195245,51546673,3072068882,Southeast Forest Way,0.13259392247467577,,residential
6195245,3072068882,51546675,Southeast Forest Way,0.09919513057733566,,residential
6195245,51546675,5391385498,Southeast Forest Way,0.09374242648698392,,residential
6195245,5391385498,5391385510,Southeast Forest Way,0.13109021631704634,,residential
558943236,5391385509,5391385510,,0.9513730821085489,,service
558943235,5391385498,6865758655,,0.7850961148614201,,service
6195245,5391385510,5391385511,Southeast Forest Way,0.1837798314942914,,residential
6195245,5391385511,5391385501,Southeast Forest Way,0.05509595914686669,,residential
558943238,5391385511,5391385512,,0.8103063485634445,,service
6195245,5391385501,5391385520,Southeast Forest Way,0.25028239623234017,,residential
558943236,5391385501,5391385502,,0.9657210450126907,,service
6195245,5391385520,5391385514,Southeast Forest Way,0.2973597006196955,,residential
558943241,5391385520,5391385521,,0.8405026575011039,,service
6195245,5391385514,5391385517,Southeast Forest Way,0.31806590194187356,,residential
558943239,5391385514,5391385515,,0.8577405245581868,,service
6195245,5391385517,51540822,Southeast Forest Way,0.09513734103574521,,residential
558943240,5391385517,5391385518,,0.9009276192489466,,service
6195245,51540822,5391542451,Southeast Forest Way,0.07806850668735336,,residential
6195245,5391542451,51546676,Southeast Forest Way,0.0851241572037825,,residential
6195245,51546676,3072068836,Southeast Forest Way,0.1080008387653622,,residential
6195245,3072068836,8526075815,Southeast Forest Way,0.8381675062144349,,residential
6195245,8526075815,3072068849,Southeast Forest Way,0.3661802640360653,,residential
6195245,3072068849,51533901,Southeast Forest Way,0.06599215422378928,,residential
6195256,51532099,51546826,Southwest Alvar Street,1.3142123364044778,,residential
6195268,3072542739,51546826,Southwest Mies Street,0.4957655653791486,,residential
317886819,51532099,558645418,Southwest Crestview Street,0.19343974333704406,,residential
6195261,51546996,5519465581,Southwest McKenzie Street,0.6472375009315772,,residential
421949585,51546996,51567510,South Grand Avenue,1.4024936840330409,,primary
560265002,51546996,5403054774,,0.29829633543169987,,service
6196613,51546998,2674038256,Southwest Church Street,1.315326491074179,,residential
6195268,51532103,558645706,Southwest Mies Street,0.4438874310867019,,residential
841499822,51532103,51532106,Southwest Crestview Street,1.459513859826773,,tertiary
6195268,558645706,3072542662,Southwest Mies Street,0.11184419568178644,,residential
6195268,3072542662,3072542729,Southwest Mies Street,0.10898954339872191,,residential
6195268,3072542729,51547084,Southwest Mies Street,2.327945049339516,,residential
6195268,51547084,3072542668,Southwest Mies Street,0.17475679545784803,,residential
6195268,3072542668,3072542739,Southwest Mies Street,0.17660851689716925,,residential
6195268,51546826,51547085,Southwest Mies Street,1.0735044790882717,,residential
6196939,51571876,51547085,Southwest Marcel Street,1.055744688288162,,residential
6195268,51547085,51547086,Southwest Mies Street,1.2829197640996683,,residential
6195268,51547086,51547087,Southwest Mies Street,0.1253300593146339,,residential
6195268,51547087,51547088,Southwest Mies Street,0.12227690412641165,,residential
6195268,51547088,51547089,Southwest Mies Street,0.11005973975343934,,residential
6195268,51547089,51532088,Southwest Mies Street,1.4785816762403592,,residential
317886819,11218772615,51532088,Southwest Crestview Street,0.14141092771097932,,residential
6195273,51547105,51525950,Southeast Grant Street,1.897588773506374,,residential
317024787,51525948,51525950,Southeast Spring Street,1.1387347389056435,,residential
6195415,51547105,51548238,Southeast Kamiaken Street,1.16744257969881,,residential
6195334,5365133998,8574197994,,0.2385919538895895,,service
6195334,8574197994,5365133997,,0.708599338379394,,service
923676393,8574197994,8574197995,,0.32800536986060436,,service
6195334,5365133997,5733997392,,0.2969730947897782,,service
1136014380,5365133997,8574197993,,0.12736668181597843,no,service
923676392,10589741296,8574197993,,0.09589740532398701,no,service
6195334,5733997392,5365133995,,0.17054676049341932,,service
456901405,5474476810,5365133995,Northeast Stadium Way,1.6785415269198283,,secondary
6195400,51548238,51525953,Southeast Nebraska Street,2.0620654440167567,,residential
317024787,473388543,51525953,Southeast Spring Street,0.2513681067884034,,residential
6195415,51548238,51548414,Southeast Kamiaken Street,0.864491762828934,,residential
6196478,51525955,51548414,Southeast Bellevue Street,2.612889867694544,,residential
6195405,51532106,51548328,Southwest Staley Drive,0.4590868871313063,,residential
841499822,51532106,51500817,Southwest Crestview Street,1.4007693800413115,,tertiary
6195405,51548328,3072542669,Southwest Staley Drive,0.31374711515470227,,residential
6195405,3072542669,51548329,Southwest Staley Drive,0.3831460770853237,,residential
6195787,51553095,51548329,Southwest Moe Avenue,0.20570001825614825,,residential
6195405,51548329,51548337,Southwest Staley Drive,2.9800137132397078,,residential
6195405,51548337,51548339,Southwest Staley Drive,0.22252052190340593,,residential
6195405,51548339,51548341,Southwest Staley Drive,0.20798355307172028,,residential
6195405,51548341,51548343,Southwest Staley Drive,0.24351218442425676,,residential
6195405,51548343,3072542725,Southwest Staley Drive,0.23069308257289423,,residential
6195405,3072542725,3072542697,Southwest Staley Drive,0.2359131107101714,,residential
6195415,51548411,51547105,Southeast Kamiaken Street,1.1497754997905107,,residential
6195415,51548414,51548416,Southeast Kamiaken Street,0.841854519944094,,residential
6196216,51554935,51548416,Southeast Crestview Street,1.093215737505647,,residential
6195416,51548420,51526792,Southeast Kamiaken Street,0.6362703993876568,,residential
6195810,51548420,11218323272,Southeast South Street,1.4626053926338478,,residential
6195418,51548423,5403054776,Southeast Kamiaken Street,0.8262789828391377,,tertiary
6197273,51548423,5470111551,Southeast Paradise Street,0.7521945945546598,yes,primary
6195418,5403054776,51548424,Southeast Kamiaken Street,0.7211151980321695,,tertiary
6195597,3072542705,51548424,Southeast McKenzie Street,0.6901425184574204,,residential
560265004,5403054776,5403054777,,0.9883611590811625,,service
6196063,51557753,5403054777,Southeast Pine Street,0.5295057756713681,,residential
6195451,8303914770,51542417,Northeast Lentil Lane,0.44832108432650475,,residential
6195451,51542417,51548725,Northeast Lentil Lane,0.2104211466402708,,residential
6195451,51548725,5470123758,Northeast Lentil Lane,0.0761612153940686,,residential
6195451,5470123758,51480270,Northeast Lentil Lane,0.05588800008858389,,residential
6195451,51480270,5470123757,Northeast Lentil Lane,0.06847532301000243,,residential
6195451,5470123757,2672437442,Northeast Lentil Lane,0.08268988720686184,,residential
6195451,2672437442,5397158368,Northeast Lentil Lane,0.0902883252790829,,residential
261637763,2672437442,8317140341,,0.08835175405165197,,service
6195451,5397158368,51532797,Northeast Lentil Lane,0.08014878711387037,,residential
6195453,51548735,2821633966,Northwest Sunrise Drive,0.5945987169675024,,residential
6195454,51548735,2821633963,Northwest Sunrise Drive,0.19135363304184558,,residential
6195453,2821633966,2821633967,Northwest Sunrise Drive,0.1147210338179481,,residential
6195453,2821633967,51548734,Northwest Sunrise Drive,0.09120422792067315,,residential
6195453,51548734,2821633968,Northwest Sunrise Drive,0.09533445421924851,,residential
6195453,2821633968,11218897341,Northwest Sunrise Drive,0.08178857562723885,,residential
6195453,11218897341,473389435,Northwest Sunrise Drive,0.09941944409124351,,residential
6195453,473389435,51548733,Northwest Sunrise Drive,0.12228281831024276,,residential
6195454,51548738,2821633961,Northwest Sunrise Drive,0.828177075302659,,residential
6195454,2821633961,51548750,Northwest Sunrise Drive,0.25647770365432376,,residential
6195454,51548750,2821633960,Northwest Sunrise Drive,0.19548744669513135,,residential
6195454,2821633960,2821633959,Northwest Sunrise Drive,0.22425215762894168,,residential
6195454,2821633959,51548749,Northwest Sunrise Drive,0.3950325329074767,,residential
6195454,51548749,2821633958,Northwest Sunrise Drive,0.17868418222961352,,residential
6195454,2821633958,2821633957,Northwest Sunrise Drive,0.16059065417070337,,residential
6195454,2821633957,51548747,Northwest Sunrise Drive,0.13565206873620655,,residential
6195454,51548747,51548745,Northwest Sunrise Drive,0.17284001652527237,,residential
6195454,51548745,51548743,Northwest Sunrise Drive,0.996582440463552,,residential
6195454,51548743,51548741,Northwest Sunrise Drive,0.19573034768839245,,residential
6195454,51548741,3076796960,Northwest Sunrise Drive,0.13882051815788893,,residential
6195454,3076796960,51548740,Northwest Sunrise Drive,0.17531804948681434,,residential
6195454,51548740,3120659344,Northwest Sunrise Drive,0.15676750421553756,,residential
6195454,3120659344,51548735,Northwest Sunrise Drive,1.611889264056369,,residential
6195454,2821633963,11218897338,Northwest Sunrise Drive,0.18314603230809104,,residential
6195454,11218897338,3120655498,Northwest Sunrise Drive,0.18307196990132923,,residential
6195454,3120655498,51548738,Northwest Sunrise Drive,0.17361377754236987,,residential
317024790,51533749,3073976626,Northwest State Street,0.28683357833770523,,tertiary
6195462,51548828,51548831,Northwest Cleveland Street,0.9477501592083737,,residential
6195462,51548831,51535671,Northwest Cleveland Street,0.11446344669870628,,residential
6195462,7820807926,7820807925,Northwest Cleveland Street,0.6983455462120148,,residential
6196731,51548843,51568411,Northwest Lark Street,0.5291177367752735,,residential
6195464,51548846,51548848,Northwest Windus Street,0.8375769422304652,,residential
566521747,5455708270,51548848,,0.044394091206122255,,service
6196479,51548846,6401682659,Northwest Ritchie Street,0.5230661776766709,,residential
6195518,10117906426,3076797047,Northeast Round Top Drive,0.08448979741008882,,residential
6195518,3076797047,3076796995,Northeast Round Top Drive,0.09762541234910464,,residential
6195518,3076796995,3076796965,Northeast Round Top Drive,0.12283823917988729,,residential
6195518,3076796965,51549709,Northeast Round Top Drive,0.2993663865462399,,residential
6195518,51549709,51549711,Northeast Round Top Drive,0.46723061860929255,,residential
6195518,51549711,51549713,Northeast Round Top Drive,0.6489308880979138,,residential
181263169,10160741145,51549713,Northeast Hog Lane,0.0813744349602148,,residential
184461835,3076797001,51549713,Northeast Ellis Way,0.20733201267346724,,residential
